RA	DE	Hbeta	RVHbeta	SigmHbeta	[OIII]4959	RV[OIII]4959	Sigm[OIII]4959	[OIII]5007	RV[OIII]5007	Sigm[OIII]5007
187.3824	4	09.97E+00	 187.92 	16.69418025	02.04E+00	0349.12 	42.91791846	06.13E+00	0367.9156613	41.98393495
185.952	4	1.81E+01	0143.14 	0	02.45E+00	0198.35 	0	07.35E+00	0218.5584249	0
184.5216	4	1.72E+02	0381.45 	0	01.25E+01	0554.42 	0	03.76E+01	0571.1492556	0
183.0912	4	05.29E+00	092.51 	59.89589421	02.60E+01	0359.04 	0	07.81E+01	0377.6732684	0
181.6608	4	3.99E+00	0221.16 	10.86102987	4.40E+00	0142.73 	27.69667449	1.32E+01	0163.4848147	26.62215614
180.2304	4	04.94E+00	 9.99 	105.2753058	2.16E+00	0193.15 	40.17112039	6.48E+00	0213.4102396	39.22838605
178.8	4	01.24E+01	0314.41 	0	03.15E+00	0294.77 	0	09.45E+00	0314.0991661	0
177.3696	4	05.16E+00	032.19 	91.36933828	2.35E+00	0302.15 	14.2809304	7.06E+00	0321.3425431	12.51178639
175.9392	4	1.89E+03	0211.11 	0	7.47E+00	0334.49 	0	2.24E+01	0353.3690447	0
174.5088	4	04.19E+00	0408.71 	49.18000767	4.63E001	01,522.84 	658.9818449	1.39E+00	01530.148425	652.5008613
173.0784	4	01.77E+00	 250.39 	695.7839383	1.15E+00	0363.21 	58.83415691	3.44E+00	0381.8037891	57.88457856
171.648	4	01.45E+01	 44.84 	0	01.82E+00	 203.19 	54.60063871	05.47E+00	179.0490958	53.66328007
170.2176	4	9.91E+00	0178.97 	0	04.28E+00	0183.78 	0	01.29E+01	0204.1315335	0
168.7872	4	06.73E+00	 56.49 	87.38658977	01.23E+00	0114.74 	72.66565423	03.69E+00	0135.8282843	71.65225426
167.3568	4	03.23E+04	0185.76 	0	02.95E+00	0209.05 	0	08.84E+00	0229.1541086	0
165.9264	4	6.72E+00	0229.55 	26.44119145	2.18E+00	0458.73 	56.62669939	6.53E+00	0476.3867284	55.6840432
164.496	4	01.55E+01	0258.22 	0	2.12E+00	0453.41 	57.21969772	6.37E+00	0471.1786805	56.27529438
163.0656	4	1.09E+01	0315.89 	0	2.90E+00	0222.23 	17.26134766	8.71E+00	0242.2041597	15.77096422
161.6352	4	08.80E+00	 50.70 	48.14563194	08.21E001	0202.70 	83.08204998	02.46E+00	0222.8685335	82.00477858
160.2048	4	1.14E+01	0271.85 	0	1.97E+00	0263.10 	0	5.90E+00	0282.6712907	0
158.7744	4	3.05E+01	0479.75 	0	09.99E001	0223.68 	101.9270355	03.00E+00	0243.6408626	100.7143729
157.344	4	01.24E+01	0312.50 	0	1.45E+00	0366.41 	42.89003266	4.35E+00	0384.976508	41.95598367
155.9136	4	08.37E+00	0377.56 	11.94404649	01.90E+00	0382.80 	3.684658495	05.70E+00	0401.199278	0
154.4832	4	03.68E+00	0294.55 	81.70662186	06.80E+00	077.80 	0	02.04E+01	099.19236102	0
153.0528	4	02.21E+01	0290.36 	0	01.57E+00	0417.44 	43.30803298	04.70E+00	0435.5005591	42.37491897
151.6224	4	02.65E+00	0547.47 	278.0792534	5.21E+00	0323.61 	0	1.56E+01	0342.5937732	0
150.192	4	03.04E+00	09.74 	245.2557354	7.47E001	0465.38 	455.7312609	2.24E+00	0482.9716166	451.2241083
148.7616	4	2.91E+01	0257.11 	0	4.59E+01	0266.24 	0	1.38E+02	0285.784147	0
147.3312	4	2.18E+01	0238.61 	0	2.22E+00	0272.22 	38.41705512	6.66E+00	0291.7704089	37.46600868
145.9008	4	9.56E+00	0224.61 	29.44022686	4.17E+00	0277.85 	34.0494636	1.25E+01	0297.27777	33.06600861
144.4704	4	2.23E+00	0326.93 	81.65295441	2.82E+00	0269.14 	129.8469707	8.46E+00	0288.6575527	128.4075091
143.04	4	7.68E+02	0257.92 	0	2.66E+00	0290.36 	40.90275161	7.97E+00	0309.6693323	39.96282506
141.6096	4	1.07E+01	0231.34 	43.38281823	3.07E+00	0274.04 	27.91139836	9.21E+00	0293.5064249	26.84114498
140.1792	4	8.38E+00	0255.51 	13.93016765	1.60E+00	0361.70 	89.27545689	4.79E+00	0380.3670863	88.15598045
138.7488	4	8.37E+00	0276.97 	50.12821983	5.23E+00	0327.12 	43.19662591	1.57E+01	0346.0658051	42.26327239
137.3184	4	2.93E+01	0245.83 	20.11805979	7.06E+00	0324.34 	41.26775343	2.12E+01	0343.3121246	40.32909286
135.888	4	3.24E+01	0248.67 	20.95685686	1.85E+01	0313.82 	22.52412929	5.55E+01	0332.8960288	21.30793978
134.4576	4	4.01E+01	0238.74 	18.82918682	1.80E+01	0310.49 	30.51255212	5.41E+01	0329.6035847	29.48656377
133.0272	4	3.45E+01	0238.37 	25.99525183	1.20E+01	0304.93 	25.95975658	3.59E+01	0324.0962236	24.8466738
131.5968	4	4.88E+01	0235.41 	21.16428001	1.93E+01	0311.76 	31.55402286	5.78E+01	0330.8606997	30.54241678
130.1664	4	5.50E+01	0237.69 	18.75637619	2.69E+01	0308.38 	27.32740179	8.06E+01	0327.508393	26.24530391
128.736	4	7.86E+01	0237.19 	23.29478837	3.88E+01	0301.48 	20.36959175	1.17E+02	0320.6840543	19.06336227
127.3056	4	1.06E+02	0226.09 	17.45850225	5.31E+01	0296.89 	16.54502181	1.59E+02	0316.1344952	14.99928334
125.8752	4	1.80E+02	0227.45 	11.84852312	1.06E+02	0298.70 	16.23834351	3.18E+02	0317.9303738	14.66698108
124.4448	4	2.11E+02	0230.66 	18.46374912	1.47E+02	0297.68 	18.79293336	4.42E+02	0316.9127093	17.40310986
123.0144	4	2.74E+02	0235.78 	14.27159942	2.24E+02	0302.63 	15.85039594	6.72E+02	0321.8214441	14.24478851
121.584	4	5.31E+02	0232.08 	14.60805821	5.01E+02	0299.07 	15.81130702	1.50E+03	0318.2895495	14.20212935
120.1536	4	6.38E+02	0223.07 	18.93814964	5.72E+02	0290.42 	19.39553366	1.72E+03	0309.7291949	18.03974766
118.7232	4	6.18E+02	0218.57 	14.77452911	5.06E+02	0287.10 	16.31531104	1.52E+03	0306.4367508	14.7504955
117.2928	4	3.44E+02	0221.96 	17.6843842	2.61E+02	0290.84 	18.03533906	7.82E+02	0310.1482332	16.59851369
115.8624	4	2.11E+02	0225.85 	20.08277675	1.46E+02	0293.20 	22.35893285	4.38E+02	0312.4828754	21.13665438
114.432	4	1.69E+02	0231.15 	27.79638882	1.10E+02	0295.98 	29.5220031	3.31E+02	0315.2365559	28.48066493
113.0016	4	1.62E+02	0228.56 	26.18666978	9.81E+01	0293.26 	27.81943458	2.94E+02	0312.542738	26.74736713
111.5712	4	1.93E+02	0229.36 	20.78333088	1.12E+02	0292.54 	23.8293816	3.35E+02	0311.8243866	22.65729799
110.1408	4	1.72E+02	0230.72 	19.19124185	9.14E+01	0297.19 	23.57053299	2.74E+02	0316.4338083	22.39023608
108.7104	4	1.54E+02	0229.48 	18.75637619	1.26E+02	0291.51 	21.39083405	3.78E+02	0310.806722	20.1302961
107.28	4	4.17E+02	0223.87 	17.19303868	5.57E+02	0290.36 	17.66894789	1.67E+03	0309.6693323	16.20751866
105.8496	4	1.42E+02	0225.78 	21.06067717	1.25E+02	0293.08 	20.23174748	3.75E+02	0312.3631502	18.91888218
104.4192	4	5.45E+01	0230.16 	15.38911397	2.60E+01	0292.05 	16.00620899	7.80E+01	0311.3454856	14.41461123
102.9888	4	4.24E+01	0219.86 	18.46374912	2.08E+01	0292.42 	22.32583548	6.25E+01	0311.7046613	21.10232238
101.5584	4	2.49E+01	0220.67 	23.98814545	3.30E001	0282.86 	9508.740128	9.89E001	0302.2463674	9415.701028
100.128	4	2.75E+01	0235.34 	29.37867395	8.75E+00	0294.65 	23.95841768	2.63E+01	0313.9195783	22.79033623
98.6976	4	2.36E+01	0221.53 	10.2357295	9.42E+00	0292.17 	30.00336461	2.83E+01	0311.5250735	28.96970025
97.2672	4	3.84E+01	0212.46 	18.09472382	1.43E+01	0281.35 	22.32583548	4.29E+01	0300.7498019	21.10232238
95.8368	4	4.99E+01	0221.53 	13.97313099	1.95E+01	0286.31 	21.08669979	5.85E+01	0305.6585367	19.81316523
94.4064	4	6.20E+01	0225.29 	12.46027613	1.85E+01	0288.49 	23.57053299	5.54E+01	0307.8734537	22.39023608
92.976	4	3.83E+01	0218.20 	20.78333088	6.92E+00	0277.00 	46.16287711	2.08E+01	0296.4396933	45.23367519
91.5456	4	1.56E+01	0229.48 	10.44727093	5.62E+00	0283.11 	10.89220164	1.69E+01	0302.4858179	8.538209487
90.1152	4	9.78E+00	0227.82 	17.57163045	1.71E+00	0319.50 	37.99054058	5.13E+00	0338.523115	37.03710922
88.6848	4	3.13E+00	0350.18 	110.9861121	2.14E+00	0237.65 	40.28382374	6.43E+00	0257.4691278	39.341546
87.2544	4	1.53E+01	0220.05 	9.802316668	02.61E+00	0206.33 	0	07.84E+00	0226.4602907	0
85.824	4	1.13E+01	0216.10 	18.53711685	03.57E+00	0368.53 	26.21010488	01.07E+01	0387.0716997	25.1030577
84.3936	4	6.41E+01	0183.85 	0	1.69E+00	0258.56 	10.79197853	5.06E+00	0278.1815942	8.412495759
82.9632	4	02.82E+01	0329.39 	0	1.29E+00	0472.03 	57.75829858	3.87E+00	0489.5565048	56.81223547
81.5328	4	1.17E+01	0263.28 	0	01.26E+00	087.36 	87.15186751	03.78E+00	0108.650655	86.0471581
80.1024	4	7.06E+00	0209.93 	33.61245851	2.10E+01	077.08 	0	6.31E+01	098.5338722	0
78.672	4	5.80E+00	0236.39 	60.22426275	05.38E001	0200.34 	75.78516177	01.62E+00	0220.593754	74.75373691
77.2416	4	1.81E+01	0405.25 	0	1.94E+00	0267.03 	57.51598488	5.82E+00	0286.562361	56.57067694
75.8112	4	1.22E+01	0598.35 	0	02.89E+00	0166.01 	43.00155937	08.65E+00	0186.5319233	42.06776957
74.3808	4	1.11E+01	0178.54 	0	01.67E+00	0167.88 	35.69992416	05.01E+00	0188.3876645	34.73093491
72.9504	4	6.72E+01	0112.74 	0	03.49E+00	 176.77 	0	01.05E+01	152.889131	0
71.52	4	05.00E+00	0394.27 	101.9510431	04.07E+00	 3,245.72 	19995.40347	01.22E+01	3191.815026	19799.76045
70.0896	4	7.74E+00	0222.95 	15.75106098	3.22E+00	0258.68 	0	9.67E+00	0278.3013195	0
68.6592	4	1.24E+01	0245.33 	0	01.28E+00	074.48 	62.85410444	03.84E+00	095.89991693	61.88924843
67.2288	4	01.75E+00	 5.12 	601.3636681	3.84E+00	0292.60 	15.57560245	1.15E+01	0311.8842492	13.94440754
65.7984	4	1.02E+01	0257.36 	0	03.15E+02	0213.77 	0	09.45E+02	0233.823393	0
64.368	4	04.81E+00	0346.17 	57.20832246	2.59E+00	0254.69 	43.00155937	7.78E+00	0274.3503866	42.06776957
62.9376	4	03.39E+00	0364.24 	214.9054165	05.52E+01	0310.92 	0	01.66E+02	0330.022623	0
61.5072	4	7.78E+00	0222.89 	13.8871208	01.07E+00	0408.43 	99.31769693	03.22E+00	0426.5810288	98.12489399
60.0768	4	05.76E+00	042.18 	88.16231352	2.75E+00	0227.85 	0	8.25E+00	0247.7713834	0
58.6464	4	3.38E+00	0217.52 	49.8495543	2.95E+00	0372.64 	0	8.85E+00	0391.1423578	0
57.216	4	01.49E+01	0747.17 	12.32096303	01.30E+00	0723.70 	77.9751633	03.90E+00	0738.7645911	76.93048353
55.7856	4	07.58E+00	 249.59 	50.96315295	1.20E+00	0322.58 	0	3.60E+00	0341.5761086	0
54.3552	4	05.10E+00	 760.61 	140.4214669	5.18E+00	0338.66 	0	1.55E+01	0357.4995655	0
52.9248	4	2.74E+01	0358.38 	0	1.02E+00	0333.46 	118.19419	3.07E+00	0352.3513802	116.8520568
51.4944	4	04.41E+00	0228.56 	39.00275405	5.43E+04	0189.46 	0	1.63E+05	0209.7586198	0
50.064	4	2.57E+01	0308.55 	0	02.03E+00	0824.72 	98.76945924	06.09E+00	0838.7950288	97.58079071
48.6336	4	01.29E+01	0710.29 	0	2.07E+00	0200.53 	15.45697821	6.22E+00	0220.7134792	13.81437547
47.2032	4	6.52E+00	0138.76 	38.85825931	02.86E+00	 574.31 	30.36302602	08.57E+00	546.5457188	29.33482926
45.7728	4	03.81E+01	061.18 	0	05.30E+00	0323.85 	0	01.59E+01	0342.8930863	0
44.3424	4	1.24E+01	0193.22 	0	09.47E001	0400.27 	56.78848299	02.84E+00	0418.4995751	55.84535863
42.912	4	02.89E+00	0265.50 	83.95919934	1.09E+00	0483.03 	608.4009744	3.28E+00	0500.4515016	602.4121247
41.4816	4	01.63E+01	0258.47 	0	4.72E001	0284.92 	129.9506828	1.42E+00	0304.2816965	128.5103415
40.0512	4	04.88E+00	0179.28 	124.6628247	6.15E001	0138.80 	104.5603799	1.85E+00	0159.5937444	103.3273871
38.6208	4	3.46E+00	 50.76 	230.4121405	1.17E+00	01,195.18 	142.1267421	3.50E+00	01205.633163	140.5817489
37.1904	4	01.02E+01	0124.58 	46.91194251	02.00E+01	0287.88 	0	06.00E+01	0307.2149649	0
35.76	4	2.59E+00	0430.23 	164.0597887	1.54E+00	0280.14 	47.62242503	4.61E+00	0299.5525495	46.69372522
34.3296	4	08.51E+00	0232.32 	30.63369817	03.37E+00	0377.72 	0	01.01E+01	0396.1708179	0
32.8992	4	4.93E+00	0307.81 	38.48212017	03.70E+00	0277.48 	4.502648636	01.11E+01	0296.9185942	0
31.4688	4	2.73E+01	0187.79 	0	01.12E+00	0164.74 	61.30228647	03.36E+00	0185.2748083	60.34370531
30.0384	4	1.05E+01	0325.57 	0	4.25E001	0223.08 	62.58676625	1.27E+00	0243.0422364	61.62302301
28.608	4	1.69E+00	0148.88 	61.53627262	02.62E+01	0286.85 	0	07.86E+01	0306.1973003	0
27.1776	4	7.96E+00	0385.39 	21.78150339	2.75E+00	0193.03 	0	8.26E+00	0213.2905144	0
25.7472	4	03.95E+00	 22.02 	315.5830257	2.20E+02	0423.60 	0	6.60E+02	0441.6065463	0
24.3168	4	01.92E+03	0235.41 	0	06.39E+00	01,124.57 	0	01.92E+01	01135.713623	0
22.8864	4	01.02E+01	0283.08 	35.35880915	01.16E+00	057.98 	120.1423013	03.48E+00	079.55742173	118.7841226
21.456	4	07.85E+00	0249.84 	53.43136524	3.16E+00	0299.07 	18.47012748	9.47E+00	0318.2895495	17.06088312
20.0256	4	05.80E+00	0333.40 	48.4254587	01.09E+01	0384.07 	0	03.27E+01	0402.456393	0
18.5952	4	02.53E+00	 19.92 	181.8391117	01.63E+00	0215.64 	22.91867716	04.89E+00	0235.7389968	21.71654951
17.1648	4	02.92E+01	0206.54 	0	07.63E001	0402.14 	275.0027986	02.29E+00	0420.3553163	272.2323238
15.7344	4	02.45E+00	015.73 	483.0754739	03.98E001	0760.39 	1882.600442	01.20E+00	0775.1012013	1864.168782
14.304	4	05.61E+00	 0.56 	43.8650998	1.79E+00	0368.29 	58.08124137	5.36E+00	0386.8322492	57.13415063
12.8736	4	04.62E+00	049.09 	152.3789895	06.01E001	 15,104.89 	16759.86628	01.80E+00	14934.94543	16595.88066
11.4432	4	07.86E+00	064.63 	112.9498631	1.38E+00	0252.88 	54.68182019	4.12E+00	0272.554508	53.74427021
10.0128	4	02.61E+00	0106.82 	377.7000211	1.70E+01	0262.55 	0	5.10E+01	0282.1325272	0
8.5824	4	07.40E+00	 534.83 	22.12130692	05.78E001	 39.72 	1078.992282	01.74E+00	17.18057188	1068.414726
7.152	4	02.67E+01	0260.75 	0	02.04E+00	0403.35 	31.67249133	06.13E+00	0421.5525687	30.6624153
5.7216	4	04.36E+00	0216.53 	321.9064067	03.52E+00	0484.36 	27.69667449	01.06E+01	0501.7684792	26.62215614
4.2912	4	01.79E+01	0556.84 	0	4.90E+00	0296.47 	0	1.47E+01	0315.7154569	0
2.8608	4	06.56E+00	0315.09 	15.06318042	03.58E+00	01,042.53 	0	01.08E+01	01054.480048	0
1.4304	4	03.41E+00	0165.04 	314.6908975	2.29E+00	0169.88 	71.65943214	6.86E+00	0190.363131	70.65161268
214.56	2	03.03E+01	0282.46 	0	02.54E+00	0230.45 	34.7464351	07.61E+00	0250.345476	33.76945368
213.1296	2	5.48E+00	04,190.12 	10843.75545	1.31E+01	0147.87 	0	3.92E+01	0168.5731374	0
211.6992	2	2.16E+01	0207.10 	0	01.93E+00	0463.80 	62.90756152	05.78E+00	0481.4151885	61.94248145
210.2688	2	1.66E+00	0496.96 	110.879938	06.47E001	 1,585.65 	2708.792402	01.94E+00	1547.927623	2682.280547
208.8384	2	05.18E+00	0234.17 	14.52439074	7.42E001	0200.59 	91.73736089	2.23E+00	0220.7733419	90.60041509
207.408	2	1.33E+01	0426.34 	0	02.36E+00	0334.92 	31.49474713	07.09E+00	0353.7880831	30.48236763
205.9776	2	1.22E+01	0398.47 	24.77175033	1.52E+00	0209.65 	30.12337866	4.55E+00	0229.7527348	29.09156354
204.5472	2	1.32E+01	0175.27 	0	4.72E+00	0343.98 	0	1.42E+01	0362.8273387	0
203.1168	2	08.49E+00	0157.33 	33.22499468	07.65E001	0388.54 	680.8418941	02.29E+00	0406.8862268	674.1480927
201.6864	2	3.54E+00	 487.65 	6176.138233	02.39E+00	093.95 	52.21372474	07.16E+00	0115.1756805	51.28114362
200.256	2	03.77E+01	0305.71 	0	08.95E001	 2,177.56 	3737.959294	02.69E+00	2134.042534	3701.379944
198.8256	2	7.99E+00	0285.11 	35.97595802	08.46E001	 769.16 	171.338927	02.54E+00	739.4829425	169.5344538
197.3952	2	4.30E+00	0364.06 	88.02858802	8.61E+00	0372.64 	0	2.58E+01	0391.1423578	0
195.9648	2	05.71E+01	 214.62 	0	03.35E+00	0363.27 	21.22209797	01.01E+01	0381.8636518	19.95441052
194.5344	2	3.98E+00	0118.10 	71.44879179	02.21E+00	0405.41 	54.03202834	06.63E+00	0423.5878978	53.09595846
193.104	2	03.32E+00	 583.06 	169.3035131	09.61E001	0411.51 	77.94879711	02.88E+00	0429.6340224	76.90427967
191.6736	2	05.47E+01	0242.07 	0	02.69E+02	 8.83 	0	08.07E+02	013.40922684	0
190.2432	2	6.32E+00	0254.22 	28.79211312	1.77E+01	01,053.78 	0	5.31E+01	01065.614495	0
188.8128	2	01.66E+01	 136.24 	0	3.25E+00	0195.51 	0	9.76E+00	0215.7448818	0
187.3824	2	8.47E+00	0422.03 	32.50691631	07.79E001	0777.80 	809.5787601	02.34E+00	0792.3416358	801.6304749
185.952	2	3.33E+00	0184.59 	61.26312613	03.56E+00	0345.07 	10.53834607	01.07E+01	0363.8450032	8.091067438
184.5216	2	01.80E+01	0417.28 	0	03.59E+00	0338.48 	0	01.08E+01	0357.3199776	0
183.0912	2	3.64E+00	0413.70 	90.30082652	08.25E001	 1,931.15 	884.4474968	02.48E+00	1890.102358	875.768963
181.6608	2	03.29E+01	0380.71 	0	3.95E+00	0228.15 	4.711600665	1.18E+01	0248.0706965	0
180.2304	2	1.79E+01	0183.60 	0	4.10E+00	0114.68 	0	1.23E+01	0135.7085591	0
178.8	2	05.08E+00	0292.21 	4.462674674	02.56E+00	0352.51 	14.44655415	07.69E+00	0371.2081054	12.69685399
177.3696	2	2.06E+01	0378.18 	0	02.61E+00	020.43 	61.62360528	07.84E+00	042.38273482	60.66376201
175.9392	2	4.38E+00	0219.25 	46.51853276	01.15E+00	0224.10 	182.7741002	03.44E+00	0244.059901	180.8657571
174.5088	2	5.14E+00	 2,131.48 	121.1940304	6.72E001	0200.59 	81.00432568	2.02E+00	0220.7733419	79.94057982
173.0784	2	01.53E+01	0704.80 	0	2.02E+00	0500.74 	54.92529294	6.06E+00	0517.9912492	53.98715832
171.648	2	01.45E+01	0362.14 	0	02.58E+00	0127.86 	0	07.73E+00	0148.7586102	0
170.2176	2	7.52E+00	0190.45 	30.4813869	04.82E+00	0190.91 	0	01.45E+01	0211.1953227	0
168.7872	2	02.84E+00	 55.44 	409.0896563	07.74E001	 1,071.97 	4748.373837	02.32E+00	1039.334805	4701.909491
167.3568	2	05.79E+00	0266.12 	68.55326367	1.01E+00	081.92 	58.88790414	3.04E+00	0103.2630192	57.93814339
165.9264	2	4.40E+00	0202.66 	39.49333098	4.35E+00	0267.51 	0	1.31E+01	0287.041262	0
164.496	2	4.76E+00	0193.96 	62.98236194	1.33E+00	0162.56 	231.2884846	3.99E+00	0183.1796166	228.9306465
163.0656	2	02.61E+01	0184.46 	0	2.59E+00	0291.99 	10.12270772	7.76E+00	0311.285623	7.552818705
161.6352	2	4.99E+00	0556.04 	145.2537834	01.01E+01	096.42 	0	03.02E+01	0117.6300479	0
160.2048	2	9.38E+00	0173.86 	0	4.97E+00	0264.12 	0	1.49E+01	0283.6889553	0
158.7744	2	1.54E+01	0197.60 	0	04.67E+00	041.41 	0	01.40E+01	063.1550639	0
157.344	2	1.36E+00	0173.61 	88.99122929	01.09E+00	 978.03 	1911.232769	03.27E+00	946.3082939	1892.521134
155.9136	2	08.17E+00	0285.98 	24.80420912	01.34E+00	0189.83 	158.9389842	04.01E+00	0210.1177955	157.245839
154.4832	2	5.10E+00	0413.27 	40.72956112	04.81E+00	0235.17 	0	01.44E+01	0255.0147604	0
153.0528	2	03.88E+00	0324.52 	37.34960491	1.25E+00	0709.01 	111.4087296	3.74E+00	0724.2179744	110.121659
151.6224	2	01.39E+00	0365.35 	69.58245031	03.04E+00	0294.71 	0	09.13E+00	0314.0393035	0
150.192	2	1.38E+01	0672.36 	0	4.19E+00	0183.30 	11.28653312	1.26E+01	0203.6526326	9.026432763
148.7616	2	05.81E+00	0167.69 	56.24574966	3.31E+00	0467.19 	0	9.92E+00	0484.7674952	0
147.3312	2	2.94E+00	0956.30 	108.8090053	02.98E+00	057.85 	12.32363116	08.93E+00	079.43769649	10.2706245
145.9008	2	2.79E+00	0176.01 	84.06639605	3.88E+00	0254.75 	22.75460651	1.16E+01	0274.4102492	21.54671206
144.4704	2	9.97E+00	0220.73 	23.5598159	4.58E+00	0309.83 	18.25337764	1.38E+01	0328.9450958	16.83059476
143.04	2	3.62E+00	0199.27 	58.63572454	04.00E+00	0209.23 	0	01.20E+01	0229.3336965	0
141.6096	2	6.87E+00	0345.61 	122.968407	4.47E+01	0263.46 	0	1.34E+02	0283.0304665	0
140.1792	2	6.04E+00	0257.18 	44.37490889	1.33E+00	0364.90 	87.33547055	3.99E+00	0383.4799425	86.229496
138.7488	2	8.12E+00	0193.78 	16.50016726	7.43E+00	0336.79 	0	2.23E+01	0355.6438243	0
137.3184	2	1.58E+00	0303.80 	53.8461554	6.17E+00	0326.27 	15.61502806	1.85E+01	0345.2277284	13.98757538
135.888	2	8.79E+00	0261.74 	44.68604499	9.14E+00	0301.79 	20.36959175	2.74E+01	0320.9833674	19.06336227
134.4576	2	3.01E+01	0227.76 	22.99526421	1.42E+01	0302.57 	18.39801791	4.25E+01	0321.7615815	16.98431501
133.0272	2	4.34E+01	0237.50 	13.84398968	1.68E+01	0297.92 	31.10876837	5.02E+01	0317.1521597	30.09122208
131.5968	2	3.92E+01	0224.61 	10.55184156	1.37E+01	0306.02 	28.3088782	4.10E+01	0325.1737508	27.24625367
130.1664	2	5.30E+01	0236.27 	22.66069315	1.76E+01	0307.83 	21.89375726	5.27E+01	0326.9696294	20.65366174
128.736	2	3.70E+01	0227.94 	28.88494971	1.87E+01	0298.16 	17.3358273	5.60E+01	0317.3916102	15.85086497
127.3056	2	8.12E+01	0233.12 	20.85281583	3.56E+01	0303.36 	27.14219326	1.07E+02	0322.5397955	26.05617377
125.8752	2	1.39E+02	0229.79 	18.50045081	6.25E+01	0303.12 	25.20383787	1.87E+02	0322.300345	24.07145212
124.4448	2	1.28E+02	0229.98 	18.90186219	4.69E+01	0303.36 	30.00336461	1.41E+02	0322.5397955	28.96970025
123.0144	2	1.12E+02	0231.77 	16.06885177	4.86E+01	0299.79 	22.16005347	1.46E+02	0319.0677636	20.93028098
121.584	2	1.81E+02	0231.83 	16.34405444	9.31E+01	0300.70 	16.62120395	2.79E+02	0319.9058403	15.08164358
120.1536	2	2.83E+02	0231.21 	16.92539826	2.37E+02	0299.01 	15.69370818	7.12E+02	0318.2296869	14.07365166
118.7232	2	3.56E+02	0228.25 	16.96376977	2.69E+02	0298.95 	18.10816465	8.08E+02	0318.1698243	16.67607784
117.2928	2	2.60E+02	0226.83 	18.16882635	1.69E+02	0296.77 	19.81565588	5.08E+02	0316.01477	18.4820237
115.8624	2	1.27E+02	0226.46 	28.45097778	8.83E+01	0294.47 	24.91838587	2.65E+02	0313.7399904	23.77826586
114.432	2	7.60E+01	0233.93 	36.8831099	3.82E+01	0293.81 	40.48092666	1.15E+02	0313.0815016	39.53942616
113.0016	2	3.70E+01	0236.89 	52.01854046	2.29E+01	0303.12 	48.52830497	6.85E+01	0322.300345	47.599463
111.5712	2	4.73E+01	0225.04 	37.8440414	3.28E+01	0286.19 	35.20941064	9.85E+01	0305.5388115	34.23643031
110.1408	2	8.89E+01	0233.86 	27.10564895	5.49E+01	0302.51 	29.46168276	1.65E+02	0321.7017188	28.41935331
108.7104	2	2.04E+02	0231.95 	17.83415232	1.40E+02	0298.04 	18.47012748	4.20E+02	0317.271885	17.06088312
107.28	2	4.08E+02	0228.99 	16.88698018	3.32E+02	0294.59 	17.29860851	9.97E+02	0313.8597157	15.81094462
105.8496	2	2.56E+02	0226.65 	18.31658161	1.94E+02	0294.17 	18.82863415	5.82E+02	0313.4406773	17.44090589
104.4192	2	01.43E+04	0	340.8480454	4.55E+01	0294.11 	20.4039881	1.36E+02	0313.3808147	19.09939615
102.9888	2	5.97E+01	0225.72 	14.1441645	3.69E+01	0291.33 	20.16266817	1.11E+02	0310.6271342	18.8464326
101.5584	2	5.24E+01	0224.49 	17.30706947	3.17E+01	0293.44 	23.40821453	9.50E+01	0312.7223259	22.22263813
100.128	2	2.72E+01	0212.09 	43.29762753	01.35E+00	0286.67 	19852.04292	04.04E+00	0306.0177125	19657.80258
98.6976	2	7.13E+02	0192.05 	0	2.34E+01	0287.88 	18.57803324	7.03E+01	0307.2149649	17.1753776
97.2672	2	5.66E+01	0219.80 	12.03903995	2.00E+01	0286.07 	19.43070416	6.00E+01	0305.4789489	18.07682059
95.8368	2	3.34E+01	0217.95 	12.13351593	1.15E+01	0279.30 	28.43085023	3.44E+01	0298.7144728	27.37049933
94.4064	2	3.19E+01	0224.49 	8.337368148	1.03E+01	0279.96 	15.21812566	3.08E+01	0299.3729617	13.55185661
92.976	2	2.35E+01	0199.94 	12.7813146	8.17E+00	0279.30 	9.963465665	2.45E+01	0298.7144728	7.342260714
91.5456	2	5.46E+01	0185.39 	8.706960899	4.07E+00	0273.68 	0	1.22E+01	0293.1472492	0
90.1152	2		 0   	0		0299,792.00 	0		0299792	0
88.6848	2	4.60E+01	0220.30 	0	1.57E+00	0309.89 	71.60644973	4.69E+00	0329.0049585	70.59892077
87.2544	2	2.23E+01	0205.62 	0	2.08E+01	0286.98 	0	6.24E+01	0306.3170256	0
85.824	2	1.44E+01	0200.75 	0	06.27E+00	044.62 	0	01.88E+01	066.32778275	0
84.3936	2	1.04E+01	0234.36 	53.8461554	1.44E+00	0326.15 	44.17000862	4.33E+00	0345.1080032	43.23851711
82.9632	2	8.90E+00	0214.56 	14.48244682	1.03E+00	0217.33 	57.70445904	3.08E+00	0237.3552875	56.7585649
81.5328	2	1.35E+01	0259.83 	29.47099003	1.99E+00	0227.49 	47.42999066	5.96E+00	0247.4122077	46.5012775
80.1024	2	2.72E+01	0210.55 	0	1.80E+00	0492.88 	42.41554746	5.40E+00	0510.2091086	41.48031489
78.672	2	2.51E+03	0215.18 	0	2.79E+00	04,875.32 	21.76011431	8.38E+00	04849.770144	20.51470977
